PA14_00900	0:Function unknown
PA14_00910	0:Function unknown
PA14_00925	0:Bacterial secretion system
PA14_00940	0:Function unknown
PA14_00960	0:Function unknown
PA14_00980	0:Signal transduction mechanisms
PA14_00980	0:Bacterial secretion system
PA14_00990	0:Function unknown
PA14_01010	0:Function unknown
PA14_01020	0:Function unknown
PA14_01030	0:Function unknown
PA14_01040	0:General function prediction only
PA14_01060	0:Function unknown
PA14_01070	0:Function unknown
PA14_01080	0:Function unknown
PA14_01100	0:Posttranslational modification, protein turnover, chaperones
PA14_01110	0:Function unknown
PA14_01140	0:Function unknown
PA14_01150	0:Function unknown
PA14_01180	0:Function unknown
PA14_01190	0:Lipid transport and metabolism
PA14_01190	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_01230	0:Energy production and conversion
PA14_01240	0:Inorganic ion transport and metabolism
PA14_01250	0:Inorganic ion transport and metabolism
PA14_01290	0:Energy production and conversion
PA14_01300	0:Energy production and conversion
PA14_01310	0:Posttranslational modification, protein turnover, chaperones
PA14_01320	0:Energy production and conversion
PA14_01340	0:Function unknown
PA14_01360	0:Posttranslational modification, protein turnover, chaperones
PA14_01380	0:Posttranslational modification, protein turnover, chaperones
PA14_01390	0:General function prediction only
PA14_01400	0:General function prediction only
PA14_01410	0:Transcription
PA14_01430	0:Lipid transport and metabolism
PA14_01430	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_01440	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_01460	0:Energy production and conversion
PA14_01470	0:Transcription
PA14_01480	0:Transcription
PA14_01500	0:Transcription
PA14_01510	0:General function prediction only
PA14_01520	0:Transcription
PA14_01560	0:Inorganic ion transport and metabolism
PA14_01580	0:Amino acid transport and metabolism
PA14_01600	0:Energy production and conversion
PA14_01610	0:Function unknown
PA14_01620	0:Coenzyme transport and metabolism
PA14_01640	0:Transcription
PA14_01660	0:Nucleotide transport and metabolism
PA14_01670	0:General function prediction only
PA14_01680	0:General function prediction only
PA14_01690	0:General function prediction only
PA14_01710	0:Posttranslational modification, protein turnover, chaperones
PA14_01720	0:Posttranslational modification, protein turnover, chaperones
PA14_01730	0:Function unknown
PA14_01750	0:Nucleotide transport and metabolism
PA14_01760	0:Nucleotide transport and metabolism
PA14_01780	0:Nucleotide transport and metabolism
PA14_01790	0:Nucleotide transport and metabolism
PA14_01800	0:General function prediction only
PA14_01810	0:General function prediction only
PA14_01830	0:Nucleotide transport and metabolism
PA14_01840	0:Transcription
PA14_01860	0:Inorganic ion transport and metabolism
PA14_01860	0:Signal transduction mechanisms
PA14_01870	0:Inorganic ion transport and metabolism
PA14_01890	0:Transcription
PA14_01900	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_01910	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_01930	0:Transcription
PA14_01940	0:Cell wall/membrane/envelope biogenesis
PA14_01960	0:Cell wall/membrane/envelope biogenesis
PA14_01970	0:Defense mechanisms
PA14_01980	0:Transcription
PA14_02030	0:Transcription
PA14_02050	0:Amino acid transport and metabolism
PA14_02060	0:Cell wall/membrane/envelope biogenesis
PA14_02070	0:Nucleotide transport and metabolism
PA14_02090	0:Transcription
PA14_02100	0:Function unknown
PA14_02110	0:Signal transduction mechanisms
PA14_02150	0:Signal transduction mechanisms
PA14_02150	0:Transcription
PA14_02180	0:Cell motility
PA14_02180	0:Signal transduction mechanisms
PA14_02190	0:Cell motility
PA14_02190	0:Signal transduction mechanisms
PA14_02200	0:Cell motility
PA14_02200	0:Signal transduction mechanisms
PA14_02220	0:Cell motility
PA14_02220	0:Signal transduction mechanisms
PA14_02230	0:Cell motility
PA14_02230	0:Signal transduction mechanisms
PA14_02250	0:Cell motility
PA14_02250	0:Signal transduction mechanisms
PA14_02260	0:Signal transduction mechanisms
PA14_02260	0:Transcription
PA14_02270	0:Cell motility
PA14_02270	0:Signal transduction mechanisms
PA14_02290	0:Transcription
PA14_02300	0:Lipid transport and metabolism
PA14_02300	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_02310	0:Inorganic ion transport and metabolism
PA14_02330	0:Inorganic ion transport and metabolism
PA14_02340	0:Inorganic ion transport and metabolism
PA14_02360	0:Inorganic ion transport and metabolism
PA14_02380	0:Lipid transport and metabolism
PA14_02390	0:Transcription
PA14_02410	0:Inorganic ion transport and metabolism
PA14_02420	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_02435	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_02450	0:Energy production and conversion
PA14_02470	0:Energy production and conversion
PA14_02490	0:Cell wall/membrane/envelope biogenesis
PA14_02500	0:Intracellular trafficking, secretion, and vesicular transport
PA14_02510	0:Intracellular trafficking, secretion, and vesicular transport
PA14_02530	0:General function prediction only
PA14_02550	0:Lipid transport and metabolism
PA14_02560	0:Coenzyme transport and metabolism
PA14_02570	0:Energy production and conversion
PA14_02580	0:Lipid transport and metabolism
PA14_02590	0:Lipid transport and metabolism
PA14_02620	0:Lipid transport and metabolism
PA14_02650	0:Transcription
PA14_02660	0:Transcription
PA14_02680	0:Energy production and conversion
PA14_02690	0:Amino acid transport and metabolism
PA14_02700	0:Coenzyme transport and metabolism
PA14_02720	0:Amino acid transport and metabolism
PA14_02730	0:Amino acid transport and metabolism
PA14_02740	0:Carbohydrate transport and metabolism
PA14_02750	0:Transcription
PA14_02760	0:Lipid transport and metabolism
PA14_02770	0:Lipid transport and metabolism
PA14_02790	0:Lipid transport and metabolism
PA14_02810	0:Carbohydrate transport and metabolism
PA14_02810	0:Amino acid transport and metabolism
PA14_02810	0:Inorganic ion transport and metabolism
PA14_02830	0:Nucleotide transport and metabolism
PA14_02840	0:General function prediction only
PA14_02850	0:Function unknown
PA14_02870	0:Transcription
PA14_02900	0:Carbohydrate transport and metabolism
PA14_02910	0:Transcription
PA14_02930	0:General function prediction only
PA14_02960	0:Carbohydrate transport and metabolism
PA14_02970	0:Carbohydrate transport and metabolism
PA14_02970	0:Amino acid transport and metabolism
PA14_02970	0:General function prediction only
PA14_02990	0:Carbohydrate transport and metabolism
PA14_03000	0:Carbohydrate transport and metabolism
PA14_03000	0:Amino acid transport and metabolism
PA14_03000	0:General function prediction only
PA14_03010	0:Transcription
PA14_03020	0:Amino acid transport and metabolism
PA14_03030	0:Amino acid transport and metabolism
PA14_03040	0:Carbohydrate transport and metabolism
PA14_03040	0:Amino acid transport and metabolism
PA14_03040	0:Inorganic ion transport and metabolism
PA14_03040	0:General function prediction only
PA14_03050	0:Coenzyme transport and metabolism
PA14_03050	0:Energy production and conversion
PA14_03070	0:Transcription
PA14_03080	0:Transcription
PA14_03090	0:Signal transduction mechanisms
PA14_03120	0:Transcription
PA14_03130	0:Coenzyme transport and metabolism
PA14_03150	0:Function unknown
PA14_03220	0:Function unknown
PA14_03240	0:Function unknown
PA14_43070	0:Function unknown
PA14_44890	0:Function unknown
PA14_69560	0:Function unknown
PA14_03430	0:Energy production and conversion
PA14_03450	0:Amino acid transport and metabolism
PA14_03470	0:Signal transduction mechanisms
PA14_03480	0:Transcription
PA14_03490	0:Function unknown
PA14_03510	0:Function unknown
PA14_03520	0:Function unknown
PA14_03530	0:Transcription
PA14_03550	0:Inorganic ion transport and metabolism
PA14_03580	0:Signal transduction mechanisms
PA14_03590	0:Function unknown
PA14_03610	0:Posttranslational modification, protein turnover, chaperones
PA14_03620	0:General function prediction only
PA14_03630	0:Transcription
PA14_03650	0:Inorganic ion transport and metabolism
PA14_03670	0:Inorganic ion transport and metabolism
PA14_03680	0:Posttranslational modification, protein turnover, chaperones
PA14_03700	0:Inorganic ion transport and metabolism
PA14_03710	0:Function unknown
PA14_03720	0:Signal transduction mechanisms
PA14_03730	0:Lipid transport and metabolism
PA14_03760	0:Amino acid transport and metabolism
PA14_03770	0:Amino acid transport and metabolism
PA14_03780	0:Transcription
PA14_03790	0:Signal transduction mechanisms
PA14_03810	0:Amino acid transport and metabolism
PA14_03830	0:General function prediction only
PA14_03840	0:Transcription
PA14_03855	0:Amino acid transport and metabolism
PA14_03860	0:Amino acid transport and metabolism
PA14_03870	0:General function prediction only
PA14_03880	0:Amino acid transport and metabolism
PA14_03900	0:Coenzyme transport and metabolism
PA14_03920	0:Amino acid transport and metabolism
PA14_03930	0:Amino acid transport and metabolism
PA14_03940	0:Amino acid transport and metabolism
PA14_03950	0:Amino acid transport and metabolism
PA14_03960	0:Amino acid transport and metabolism
PA14_03980	0:General function prediction only
PA14_04000	0:Transcription
PA14_04030	0:Lipid transport and metabolism
PA14_04050	0:Posttranslational modification, protein turnover, chaperones
PA14_04070	0:Function unknown
PA14_04080	0:Amino acid transport and metabolism
PA14_04090	0:Amino acid transport and metabolism
PA14_04110	0:Coenzyme transport and metabolism
PA14_04110	0:Amino acid transport and metabolism
PA14_04140	0:Energy production and conversion
PA14_04150	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_04160	0:Function unknown
PA14_04180	0:Function unknown
PA14_04190	0:Chromatin structure and dynamics
PA14_04210	0:Amino acid transport and metabolism
PA14_04220	0:Amino acid transport and metabolism
PA14_04230	0:Amino acid transport and metabolism
PA14_04240	0:Amino acid transport and metabolism
PA14_04250	0:Amino acid transport and metabolism
PA14_04270	0:Function unknown
PA14_04290	0:General function prediction only
PA14_04290	0:Cell motility
PA14_04290	0:Pathogenesis
PA14_04300	0:Function unknown
PA14_04310	0:Carbohydrate transport and metabolism
PA14_04320	0:Amino acid transport and metabolism
PA14_04330	0:Function unknown
PA14_04340	0:Function unknown
PA14_04370	0:Carbohydrate transport and metabolism
PA14_04380	0:Amino acid transport and metabolism
PA14_04390	0:Nucleotide transport and metabolism
PA14_04410	0:Signal transduction mechanisms
PA14_04420	0:Signal transduction mechanisms
PA14_04430	0:Function unknown
PA14_04440	0:General function prediction only
PA14_04460	0:Cell wall/membrane/envelope biogenesis
PA14_04480	0:Nucleotide transport and metabolism
PA14_04510	0:General function prediction only
PA14_04550	0:Energy production and conversion
PA14_04580	0:Coenzyme transport and metabolism
PA14_04590	0:General function prediction only
PA14_04610	0:Nucleotide transport and metabolism
PA14_04630	0:Amino acid transport and metabolism
PA14_04630	0:Carbohydrate transport and metabolism
PA14_04640	0:General function prediction only
PA14_04650	0:General function prediction only
PA14_04660	0:Signal transduction mechanisms
PA14_04670	0:Replication, recombination and repair
PA14_04680	0:Lipid transport and metabolism
PA14_04700	0:General function prediction only
PA14_04730	0:Amino acid transport and metabolism
PA14_04750	0:Energy production and conversion
PA14_04760	0:Coenzyme transport and metabolism
PA14_04780	0:Amino acid transport and metabolism
PA14_04810	0:Energy production and conversion
PA14_04820	0:Transcription
PA14_04840	0:General function prediction only
PA14_04860	0:Replication, recombination and repair
PA14_04870	0:General function prediction only
PA14_04890	0:General function prediction only
PA14_04900	0:Intracellular trafficking, secretion, and vesicular transport
PA14_04910	0:Cell cycle control, cell division, chromosome partitioning
PA14_04920	0:Cell cycle control, cell division, chromosome partitioning
PA14_04930	0:Transcription
PA14_04950	0:Cell wall/membrane/envelope biogenesis
PA14_04960	0:Function unknown
PA14_04970	0:Coenzyme transport and metabolism
PA14_04980	0:Coenzyme transport and metabolism
PA14_05000	0:General function prediction only
PA14_05040	0:Coenzyme transport and metabolism
PA14_05050	0:Nucleotide transport and metabolism
PA14_05070	0:Coenzyme transport and metabolism
PA14_05080	0:Amino acid transport and metabolism
PA14_05110	0:General function prediction only
PA14_05130	0:Function unknown
PA14_05150	0:Amino acid transport and metabolism
PA14_05160	0:General function prediction only
PA14_05180	0:Cell motility
PA14_05180	0:Intracellular trafficking, secretion, and vesicular transport
PA14_05190	0:Cell motility
PA14_05190	0:Intracellular trafficking, secretion, and vesicular transport
PA14_05200	0:Inorganic ion transport and metabolism
PA14_05210	0:Function unknown
PA14_05220	0:Amino acid transport and metabolism
PA14_05220	0:General function prediction only
PA14_05230	0:Amino acid transport and metabolism
PA14_05250	0:Nucleotide transport and metabolism
PA14_05260	0:Nucleotide transport and metabolism
PA14_05270	0:Nucleotide transport and metabolism
PA14_05280	0:Replication, recombination and repair
PA14_05290	0:Transcription
PA14_05300	0:Cell wall/membrane/envelope biogenesis
PA14_05310	0:Coenzyme transport and metabolism
PA14_05320	0:Signal transduction mechanisms
PA14_05320	0:Transcription
PA14_05330	0:Signal transduction mechanisms
PA14_05330	0:Transcription
PA14_05340	0:Cell motility
PA14_05340	0:Signal transduction mechanisms
PA14_05360	0:Cell motility
PA14_05360	0:Signal transduction mechanisms
PA14_05380	0:Cell motility
PA14_05380	0:Signal transduction mechanisms
PA14_05390	0:Cell motility
PA14_05390	0:Signal transduction mechanisms
PA14_05400	0:Cell motility
PA14_05400	0:Signal transduction mechanisms
PA14_05410	0:Cell motility
PA14_05410	0:Signal transduction mechanisms
PA14_05420	0:Transcription
PA14_05430	0:Amino acid transport and metabolism
PA14_05450	0:Function unknown
PA14_05460	0:Coenzyme transport and metabolism
PA14_05480	0:Amino acid transport and metabolism
PA14_05500	0:Energy production and conversion
PA14_05510	0:Function unknown
PA14_05520	0:Transcription
PA14_05530	0:Cell wall/membrane/envelope biogenesis
PA14_05540	0:Defense mechanisms
PA14_05550	0:Cell wall/membrane/envelope biogenesis
Intracellular trafficking, secretion, and vesicular transport	0:
PA14_05560	0:Replication, recombination and repair
PA14_05560	0:Transcription
PA14_05560	0:Translation, ribosomal structure and biogenesis
PA14_05590	0:Amino acid transport and metabolism
PA14_05600	0:Signal transduction mechanisms
PA14_05600	0:Transcription
PA14_05620	0:Coenzyme transport and metabolism
PA14_05640	0:Inorganic ion transport and metabolism
PA14_05650	0:Function unknown
PA14_05660	0:Transcription
PA14_05690	0:Nucleotide transport and metabolism
PA14_05700	0:Nucleotide transport and metabolism
PA14_05740	0:Nucleotide transport and metabolism
PA14_05740	0:Energy production and conversion
PA14_05750	0:Amino acid transport and metabolism
PA14_05770	0:Nucleotide transport and metabolism
PA14_05790	0:Nucleotide transport and metabolism
PA14_05810	0:Amino acid transport and metabolism
PA14_05820	0:Energy production and conversion
PA14_05840	0:Lipid transport and metabolism
PA14_05850	0:Transcription
PA14_05860	0:Lipid transport and metabolism
PA14_05870	0:Inorganic ion transport and metabolism
PA14_05880	0:Posttranslational modification, protein turnover, chaperones
PA14_05890	0:Posttranslational modification, protein turnover, chaperones
PA14_05920	0:Function unknown
PA14_05950	0:Replication, recombination and repair
PA14_05950	0:Transcription
PA14_05950	0:Translation, ribosomal structure and biogenesis
PA14_05960	0:Transcription
PA14_05970	0:Posttranslational modification, protein turnover, chaperones
PA14_05990	0:Carbohydrate transport and metabolism
PA14_06000	0:Posttranslational modification, protein turnover, chaperones
PA14_06030	0:Lipid transport and metabolism
PA14_06040	0:Posttranslational modification, protein turnover, chaperones
PA14_06060	0:Signal transduction mechanisms
PA14_06060	0:Transcription
PA14_06070	0:Signal transduction mechanisms
PA14_06080	0:Defense mechanisms
PA14_06120	0:Posttranslational modification, protein turnover, chaperones
PA14_06130	0:Defense mechanisms
PA14_06160	0:Inorganic ion transport and metabolism
PA14_06170	0:Inorganic ion transport and metabolism
PA14_06170	0:Signal transduction mechanisms
PA14_06180	0:Transcription
PA14_06190	0:Posttranslational modification, protein turnover, chaperones
PA14_06200	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_06210	0:Transcription
PA14_06230	0:Nucleotide transport and metabolism
PA14_06230	0:Coenzyme transport and metabolism
PA14_06240	0:Transcription
PA14_06250	0:General function prediction only
PA14_06260	0:Transcription
PA14_06270	0:General function prediction only
PA14_06290	0:Energy production and conversion
PA14_06300	0:Transcription
PA14_06310	0:Amino acid transport and metabolism
PA14_06320	0:General function prediction only
PA14_06330	0:General function prediction only
PA14_06340	0:Coenzyme transport and metabolism
PA14_06350	0:General function prediction only
PA14_06360	0:General function prediction only
PA14_06400	0:Transcription
PA14_06420	0:General function prediction only
PA14_06430	0:Lipid transport and metabolism
PA14_06450	0:Lipid transport and metabolism
PA14_06460	0:Amino acid transport and metabolism
PA14_06480	0:Amino acid transport and metabolism
PA14_06500	0:Coenzyme transport and metabolism
PA14_06510	0:Coenzyme transport and metabolism
PA14_06530	0:General function prediction only
PA14_06540	0:Coenzyme transport and metabolism
PA14_06570	0:Coenzyme transport and metabolism
PA14_06600	0:Lipid transport and metabolism
PA14_06620	0:Lipid transport and metabolism
PA14_06640	0:Lipid transport and metabolism
PA14_06650	0:Energy production and conversion
PA14_06660	0:Coenzyme transport and metabolism
PA14_06670	0:General function prediction only
PA14_06680	0:Transcription
PA14_06690	0:Transcription
PA14_06700	0:Transcription
PA14_06710	0:Transcription
PA14_06720	0:Function unknown
PA14_06730	0:Energy production and conversion
PA14_06740	0:Energy production and conversion
PA14_06750	0:Energy production and conversion
PA14_06770	0:General function prediction only
PA14_06790	0:Energy production and conversion
PA14_06810	0:Energy production and conversion
PA14_06830	0:Inorganic ion transport and metabolism
PA14_06840	0:Inorganic ion transport and metabolism
PA14_06870	0:Signal transduction mechanisms
PA14_06880	0:Transcription
PA14_06890	0:Function unknown
PA14_06920	0:Amino acid transport and metabolism
PA14_06930	0:Nucleotide transport and metabolism
PA14_06950	0:Signal transduction mechanisms
PA14_06950	0:Transcription
PA14_06960	0:Amino acid transport and metabolism
PA14_06970	0:Transcription
PA14_06980	0:General function prediction only
PA14_06990	0:Function unknown
PA14_07000	0:Posttranslational modification, protein turnover, chaperones
PA14_07010	0:Carbohydrate transport and metabolism
PA14_07010	0:Amino acid transport and metabolism
PA14_07020	0:Function unknown
PA14_07030	0:Energy production and conversion
PA14_07050	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_07060	0:General function prediction only
PA14_07070	0:Inorganic ion transport and metabolism
PA14_07090	0:Coenzyme transport and metabolism
PA14_07110	0:Transcription
PA14_07130	0:Carbohydrate transport and metabolism
PA14_07150	0:Carbohydrate transport and metabolism
PA14_07170	0:Carbohydrate transport and metabolism
PA14_07190	0:Carbohydrate transport and metabolism
PA14_07230	0:Carbohydrate transport and metabolism
PA14_07250	0:Function unknown
PA14_07260	0:Coenzyme transport and metabolism
PA14_07280	0:General function prediction only
PA14_07290	0:General function prediction only
PA14_07310	0:General function prediction only
PA14_07330	0:Function unknown
PA14_07340	0:Transcription
PA14_07355	0:Function unknown
PA14_07370	0:Function unknown
PA14_07450	0:Function unknown
PA14_07500	0:Amino acid transport and metabolism
PA14_07500	0:Signal transduction mechanisms
PA14_07520	0:Transcription
PA14_07530	0:Replication, recombination and repair
PA14_07550	0:Function unknown
PA14_07560	0:Translation, ribosomal structure and biogenesis
PA14_07570	0:Posttranslational modification, protein turnover, chaperones
PA14_07580	0:Function unknown
PA14_07590	0:Coenzyme transport and metabolism
PA14_07600	0:Coenzyme transport and metabolism
PA14_07620	0:Translation, ribosomal structure and biogenesis
PA14_07650	0:Function unknown
PA14_07660	0:Function unknown
PA14_07680	0:Signal transduction mechanisms
PA14_07690	0:Inorganic ion transport and metabolism
PA14_07700	0:Signal transduction mechanisms
PA14_07710	0:Inorganic ion transport and metabolism
PA14_07730	0:Translation, ribosomal structure and biogenesis
PA14_07740	0:Coenzyme transport and metabolism
PA14_07760	0:Posttranslational modification, protein turnover, chaperones
PA14_07770	0:Cell wall/membrane/envelope biogenesis
PA14_07780	0:General function prediction only
PA14_07790	0:Cell wall/membrane/envelope biogenesis
PA14_07790	0:Translation, ribosomal structure and biogenesis
PA14_07800	0:Posttranslational modification, protein turnover, chaperones
PA14_07820	0:Signal transduction mechanisms
PA14_07840	0:Signal transduction mechanisms
PA14_07840	0:Transcription
PA14_07850	0:Amino acid transport and metabolism
PA14_07860	0:Amino acid transport and metabolism
PA14_07870	0:Amino acid transport and metabolism
PA14_07890	0:Amino acid transport and metabolism
PA14_07900	0:Amino acid transport and metabolism
PA14_07910	0:Carbohydrate transport and metabolism
PA14_07930	0:General function prediction only
PA14_07940	0:Amino acid transport and metabolism
PA14_07940	0:Coenzyme transport and metabolism
PA14_07960	0:Transcription
PA14_07970	0:Signal transduction mechanisms
PA14_08010	0:General function prediction only
PA14_08020	0:General function prediction only
PA14_08030	0:General function prediction only
PA14_08040	0:General function prediction only
PA14_08050	0:General function prediction only
PA14_08070	0:General function prediction only
PA14_08090	0:General function prediction only
PA14_08120	0:Function unknown
PA14_08130	0:General function prediction only
PA14_08140	0:General function prediction only
PA14_08150	0:General function prediction only
PA14_08160	0:General function prediction only
PA14_08240	0:Function unknown
PA14_08250	0:Function unknown
PA14_08260	0:Function unknown
PA14_08270	0:Cell wall/membrane/envelope biogenesis
PA14_08280	0:Function unknown
PA14_08300	0:Function unknown
PA14_08340	0:Amino acid transport and metabolism
PA14_08340	0:Coenzyme transport and metabolism
PA14_08350	0:Amino acid transport and metabolism
PA14_08360	0:Amino acid transport and metabolism
PA14_08370	0:Signal transduction mechanisms
PA14_08380	0:Posttranslational modification, protein turnover, chaperones
PA14_08390	0:Amino acid transport and metabolism
PA14_08400	0:Coenzyme transport and metabolism
PA14_08420	0:Nucleotide transport and metabolism
PA14_08420	0:Carbohydrate transport and metabolism
PA14_08430	0:Posttranslational modification, protein turnover, chaperones
PA14_08440	0:General function prediction only
PA14_08450	0:Function unknown
PA14_08460	0:General function prediction only
PA14_08470	0:Function unknown
PA14_08480	0:Amino acid transport and metabolism
PA14_08500	0:Cell wall/membrane/envelope biogenesis
PA14_08510	0:Function unknown
PA14_08520	0:Posttranslational modification, protein turnover, chaperones
PA14_08540	0:Cell wall/membrane/envelope biogenesis
PA14_08560	0:Translation, ribosomal structure and biogenesis
PA14_55610	0:Replication, recombination and repair
PA14_55600	0:Replication, recombination and repair
PA14_55590	0:Function unknown
PA14_55580	0:Inorganic ion transport and metabolism
PA14_55550	0:Transcription
PA14_55540	0:Inorganic ion transport and metabolism
PA14_55540	0:Signal transduction mechanisms
PA14_55530	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55520	0:Cell motility
PA14_55520	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55490	0:Cell motility
PA14_55490	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55480	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55460	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55450	0:Cell motility
PA14_55450	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55440	0:Cell motility
PA14_55440	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55430	0:Cell motility
PA14_55430	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55410	0:Inorganic ion transport and metabolism
PA14_55400	0:Pathogenesis
PA14_55400	0:T5SS
PA14_55400	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55380	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55380	0:T5SS
PA14_55360	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55360	0:T5SS
PA14_55340	0:Intracellular trafficking, secretion, and vesicular transport
PA14_55330	0:Cell wall/membrane/envelope biogenesis
PA14_55280	0:Posttranslational modification, protein turnover, chaperones
PA14_55250	0:Transcription
PA14_55230	0:Lipid transport and metabolism
PA14_55220	0:Carbohydrate transport and metabolism
PA14_55220	0:Amino acid transport and metabolism
PA14_55220	0:Inorganic ion transport and metabolism
PA14_55200	0:Translation, ribosomal structure and biogenesis
PA14_55180	0:Cell wall/membrane/envelope biogenesis
PA14_55170	0:General function prediction only
PA14_55150	0:Transcription
PA14_55140	0:Function unknown
PA14_55130	0:Amino acid transport and metabolism
PA14_55117	0:General function prediction only
PA14_48910	0:General function prediction only
PA14_48880	0:Replication, recombination and repair
PA14_54830	0:Lipid transport and metabolism
PA14_54810	0:Function unknown
PA14_54800	0:Translation, ribosomal structure and biogenesis
PA14_54730	0:Function unknown
PA14_54710	0:Transcription
PA14_54700	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_54690	0:General function prediction only
PA14_54670	0:Lipid transport and metabolism
PA14_54660	0:Lipid transport and metabolism
PA14_54640	0:Lipid transport and metabolism
PA14_54630	0:Lipid transport and metabolism
PA14_54620	0:Energy production and conversion
PA14_54600	0:Defense mechanisms
PA14_54590	0:Replication, recombination and repair
PA14_54580	0:General function prediction only
PA14_54570	0:Function unknown
PA14_54540	0:Function unknown
PA14_54510	0:Signal transduction mechanisms
PA14_54510	0:Transcription
PA14_54500	0:Signal transduction mechanisms
PA14_54490	0:Signal transduction mechanisms
PA14_54480	0:General function prediction only
PA14_54470	0:Function unknown
PA14_54450	0:Coenzyme transport and metabolism
PA14_54430	0:Transcription
PA14_54420	0:Signal transduction mechanisms
PA14_54410	0:Signal transduction mechanisms
PA14_54400	0:Signal transduction mechanisms
PA14_54390	0:Posttranslational modification, protein turnover, chaperones
PA14_54370	0:Cell wall/membrane/envelope biogenesis
PA14_54350	0:Intracellular trafficking, secretion, and vesicular transport
PA14_54330	0:Transcription
PA14_54320	0:General function prediction only
PA14_54300	0:Replication, recombination and repair
PA14_54290	0:Coenzyme transport and metabolism
PA14_54270	0:Secondary metabolites biosynthesis, transport and catabolism
PA14_54260	0:General function prediction only
PA14_54230	0:General Transport
PA14_54220	0:Function unknown
PA14_54210	0:Posttranslational modification, protein turnover, chaperones
PA14_54190	0:Transcription
